gisjoin_1800,cnty_area_1800,gisjoin_1990,cnty_area_1990,cnty_part_area,cnty_part_pop_m2,cnty_part_pop_m3,cnty_part_pop_m4,cnty_pop_m2,cnty_pop_m3,cnty_pop_m4,m1_weight,m2_weight,m3_weight,m4_weight
G1850315,365637392256,G1700850,1602448487.59,1602448512,3.3602283,3.8913479,4.2701645,766.00006,766,766,.0043826168,.0043867207,.0050800885,.0055746273
G1850315,365637392256,G1700890,1357357039.67,.27092642,0,0,0,766.00006,766,766,7.4097022e-13,0,0,0
G1850315,365637392256,G1700890,1357357039.67,1357357056,2.8448815,3.3942044,3.7921586,766.00006,766,766,.0037123037,.0037139442,.0044310763,.0049505988
G1850315,365637392256,G1700930,835703663.216,835703680,1.7513409,2.1097062,2.6134551,766.00006,766,766,.0022856079,.0022863457,.0027541856,.0034118213
G1850315,365637392256,G1700930,835703663.216,1.2597889,0,0,0,766.00006,766,766,3.4454596e-12,0,0,0
G1850315,365637392256,G1700950,1863999994.49,1864000000,3.9049037,3.755075,4.4556046,766.00006,766,766,.0050979471,.005097785,.0049021868,.0058167162
G1850315,365637392256,G1700970,1216721138.4,1216721152,2.5536897,2.5639491,2.993403,766.00006,766,766,.0033276717,.0033337984,.003347192,.003907837
G1850315,365637392256,G1700990,2973390555.63,.69937181,0,0,0,766.00006,766,766,1.9127469e-12,0,0,0
G1850315,365637392256,G1700990,2973390555.63,1611833344,3.3769875,4.0579038,5.0086355,766.00006,766,766,.0044082836,.0044085993,.0052975244,.0065386887
G1850315,365637392256,G1701030,1888829200.96,.58460671,0,0,0,766.00006,766,766,1.5988701e-12,0,0,0
G1850315,365637392256,G1701030,1888829200.96,.036691681,0,0,0,766.00006,766,766,1.0034991e-13,0,0,0
G1850315,365637392256,G1701030,1888829200.96,1888829184,3.9593711,4.7115088,5.3618755,766.00006,766,766,.0051658535,.0051688915,.0061507947,.0069998377
G1850315,365637392256,G1701090,1528139491.22,1528139520,3.2052052,3.8560178,4.7483706,766.00006,766,766,.004179385,.0041843406,.0050339657,.0061989175
G1850315,365637392256,G1701110,1582813363.2,1582813312,3.3162351,3.8257351,4.1197801,766.00006,766,766,.0043289154,.0043292884,.0049944324,.0053783031
G1850315,365637392256,G1701230,1032145103.73,409535744,.84843665,.96400446,1.1675001,766.00006,766,766,.0011200598,.0011076196,.0012584914,.0015241517
G1850315,365637392256,G1701250,1459112207.72,.2304917,0,0,0,766.00006,766,766,6.3038328e-13,0,0,0
G1850315,365637392256,G1701310,1473395382.99,1473395328,3.0837007,3.66675,4.467164,766.00006,766,766,.0040296628,.0040257187,.0047868798,.0058318069
G1850315,365637392256,G1701410,1976839903.62,1976839936,4.1353431,4.9335833,5.5177412,766.00006,766,766,.0054065585,.0053986199,.0064407093,.0072033177
G1850315,365637392256,G1701410,1976839903.62,.036691681,0,0,0,766.00006,766,766,1.0034991e-13,0,0,0
G1850315,365637392256,G1701410,1976839903.62,.48912257,0,0,0,766.00006,766,766,1.3377258e-12,0,0,0
G1850315,365637392256,G1701430,1633978914.32,.21586952,0,0,0,766.00006,766,766,5.9039232e-13,0,0,0
G1850315,365637392256,G1701430,1633978914.32,1633978880,3.4209805,3.9443429,4.8603868,766.00006,766,766,.0044688508,.0044660317,.0051492727,.0063451524
G1850315,365637392256,G1701490,2198568339.81,2198568448,4.6025071,5.4988632,7.0346851,766.00006,766,766,.0060129748,.0060084946,.0071786726,.009183662
G1850315,365637392256,G1701550,446101856.945,102551528,.21577525,.21198004,.27537981,766.00006,766,766,.00028047329,.00028169091,.00027673636,.00035950367
G1850315,365637392256,G1701610,1168485044.79,.036903664,0,0,0,766.00006,766,766,1.0092968e-13,0,0,0
G1850315,365637392256,G1701610,1168485044.79,1.5880508,0,0,0,766.00006,766,766,4.3432397e-12,0,0,0
G1850315,365637392256,G1701610,1168485044.79,1168484992,2.4468493,2.8112593,3.458468,766.00006,766,766,.003195748,.00319432,.0036700512,.0045149713
G1850315,365637392256,G1701690,1143178989.22,.58031833,0,0,0,766.00006,766,766,1.5871417e-12,0,0,0
G1850315,365637392256,G1701690,1143178989.22,1143179008,2.3840022,.045424294,.055789798,766.00006,766,766,.0031265374,.0031122742,.000059300644,.000072832634
G1850315,365637392256,G1701750,746465948.0880001,746465920,1.5627995,1.8825847,2.2322285,766.00006,766,766,.0020415471,.0020402081,.0024576823,.0029141365
G1850315,365637392256,G1701770,1462605710.14,1462605696,3.0585618,3.6465614,3.9379361,766.00006,766,766,.0040001534,.0039929003,.0047605238,.0051409085
G1850315,365637392256,G1701870,1406789243.4,1406789248,2.9559114,3.56076,4.2536068,766.00006,766,766,.0038474982,.0038588918,.0046485118,.0055530113
G1850315,365637392256,G1701950,1805242919.6,.58460671,0,0,0,766.00006,766,766,1.5988701e-12,0,0,0
G1850315,365637392256,G1701950,1805242919.6,1805242880,3.7813041,4.497005,5.5650835,766.00006,766,766,.0049372492,.0049364278,.0058707637,.0072651221
G1850315,365637392256,G1701950,1805242919.6,.45312941,0,0,0,766.00006,766,766,1.2392863e-12,0,0,0
G1850315,365637392256,G1701950,1805242919.6,.036903664,0,0,0,766.00006,766,766,1.0092968e-13,0,0,0
G1850315,365637392256,G1702010,1344905415.34,1344905472,2.8218374,3.2705493,3.6838851,766.00006,766,766,.0036782492,.0036838606,.0042696465,.0048092497
G1850315,365637392256,G1800010,880420113.674,.81198782,0,0,0,766.00006,766,766,2.2207462e-12,0,0,0
G1850315,365637392256,G1800010,880420113.674,185241328,.39593711,.47695509,.5330624,766.00006,766,766,.0005066258,.00051688915,.00062265678,.0006959039
G1850315,365637392256,G1800030,1709650750.72,.81198782,0,0,0,766.00006,766,766,2.2207462e-12,0,0,0
G1850315,365637392256,G1800030,1709650750.72,1363172608,2.8490713,2.7355521,3.0911393,766.00006,766,766,.0037282091,.0037194139,.0035712167,.00403543
G1850315,365637392256,G1800330,942345732.2130001,942345728,1.9734008,2.3772049,2.5296836,766.00006,766,766,.0025772685,.002576241,.0031034006,.0033024589
G1850315,365637392256,G1800330,942345732.2130001,.29157221,0,0,0,766.00006,766,766,7.9743541e-13,0,0,0
G1850315,365637392256,G1800390,1211715089.54,1211715072,2.5369303,3.0459514,3.3753505,766.00006,766,766,.0033139803,.0033119193,.0039764377,.0044064629
G1850315,365637392256,G1800390,1211715089.54,.33756471,0,0,0,766.00006,766,766,9.2322265e-13,0,0,0
G1850315,365637392256,G1800850,1435721159.56,727021376,1.5250911,1.6731282,1.8268095,766.00006,766,766,.0019883672,.0019909802,.0021842406,.0023848689
G1850315,365637392256,G1800850,1435721159.56,.33756471,0,0,0,766.00006,766,766,9.2322265e-13,0,0,0
G1850315,365637392256,G1800870,1001584355.11,1001584384,2.0970004,2.4024405,2.5218165,766.00006,766,766,.0027392833,.0027375983,.0031363454,.0032921887
G1850315,365637392256,G1800890,1299934447.51,6941348.5,.014664337,.01261786,.015981391,766.00006,766,766,.000018984241,.000019144041,.000016472402,.000020863436
G1850315,365637392256,G1800910,1563353212.82,1109033984,2.3232501,2.6901276,3.1325638,766.00006,766,766,.0030331525,.0030329633,.0035119159,.0040895091
G1850315,365637392256,G1800990,1165292510.3,505229280,1.0600221,1.2718803,1.4271551,766.00006,766,766,.0013817769,.0013838408,.0016604181,.0018631268
G1850315,365637392256,G1801130,1081600959.05,.34757778,0,0,0,766.00006,766,766,9.5060786e-13,0,0,0
G1850315,365637392256,G1801130,1081600959.05,.29157221,0,0,0,766.00006,766,766,7.9743541e-13,0,0,0
G1850315,365637392256,G1801130,1081600959.05,1081601024,2.2729723,2.7103162,2.8106291,766.00006,766,766,.0029581247,.0029673267,.0035382719,.0036692286
G1850315,365637392256,G1801270,1087825732.3,269942784,.56143463,.62584585,.76751876,766.00006,766,766,.00073828001,.0007329433,.00081703113,.0010019827
G1850315,365637392256,G1801410,1193905679.42,1193905664,2.501317,2.6270385,3.0244927,766.00006,766,766,.0032652724,.0032654267,.0034295542,.003948424
G1850315,365637392256,G1801490,808883732.9450001,21065268,.046087917,.052995011,.063040443,766.00006,766,766,.000057612455,.000060166989,.000069184091,.000082298226
G1850315,365637392256,G1801510,835223245.283,835223232,1.749246,2.0163341,2.001344,766.00006,766,766,.0022842938,.0022836109,.0026322899,.0026127205
G1850315,365637392256,G1801830,875153518.4400001,.34757778,0,0,0,766.00006,766,766,9.5060786e-13,0,0,0
G1850315,365637392256,G1801830,875153518.4400001,383289824,.80025387,.83025515,.87734985,766.00006,766,766,.0010482785,.0010447177,.001083884,.0011453653
G1850315,365637392256,G2600030,2427916767.33,.21015646,0,0,0,766.00006,766,766,5.7476739e-13,0,0,0
G1850315,365637392256,G2600030,2427916767.33,2427916800,5.0738606,4.6206603,4.9929018,766.00006,766,766,.0066402312,.0066238386,.0060321935,.0065181484
G1850315,365637392256,G2600050,2182891603.23,2182891520,4.5710835,5.3802552,6.3923922,766.00006,766,766,.0059700995,.0059674717,.0070238318,.0083451597
G1850315,365637392256,G2600050,2182891603.23,1.0323598,0,0,0,766.00006,766,766,2.8234526e-12,0,0,0
G1850315,365637392256,G2600050,2182891603.23,.24830906,0,0,0,766.00006,766,766,6.7911285e-13,0,0,0
G1850315,365637392256,G2600050,2182891603.23,.54911256,0,0,0,766.00006,766,766,1.5017954e-12,0,0,0
G1850315,365637392256,G2600090,1360073373.63,1360073344,2.8490713,3.0509984,3.2166378,766.00006,766,766,.0037197326,.0037194139,.0039830268,.004199266
G1850315,365637392256,G2600130,2376214097.43,.021476785,0,0,0,766.00006,766,766,5.8737933e-14,0,0,0
G1850315,365637392256,G2600130,2376214097.43,2376214016,4.9795899,5.0092902,4.1793938,766.00006,766,766,.0064988267,.0065007694,.0065395432,.0054561277
G1850315,365637392256,G2600150,1494155957.81,1494155904,3.1339784,3.6818914,3.9311407,766.00006,766,766,.0040864418,.004091355,.0048066466,.0051320372
G1850315,365637392256,G2600150,1494155957.81,.54911256,0,0,0,766.00006,766,766,1.5017954e-12,0,0,0
G1850315,365637392256,G2600190,900305032.516,900305024,1.88332,1.7942597,2.0096526,766.00006,766,766,.0024622893,.002458642,.0023423755,.0026235674
G1850315,365637392256,G2600210,1502799605.18,1502799616,3.1528325,3.4371049,4.1515026,766.00006,766,766,.0041100821,.0041159689,.0044870824,.0054197162
G1850315,365637392256,G2600230,1345464461.92,1345464448,2.8218374,3.3285913,3.381237,766.00006,766,766,.003679778,.0036838606,.0043454194,.0044141477
G1850315,365637392256,G2600250,1860738407.58,1860738432,3.8986189,4.5500002,4.6848927,766.00006,766,766,.0050890269,.0050895805,.0059399479,.006116048
G1850315,365637392256,G2600270,1316907583.2,1316907520,2.7589903,3.2150307,3.5180824,766.00006,766,766,.0036016763,.0036018146,.0041971682,.0045927968
G1850315,365637392256,G2600290,1174868495.98,1174868480,2.4615138,1.2037438,1.4064695,766.00006,766,766,.0032132065,.0032134643,.0015714671,.001836122
G1850315,365637392256,G2600330,4093445369.54,1759004160,3.6954131,1.3046867,1.4391562,766.00006,766,766,.0048107887,.0048242989,.0017032463,.0018787939
G1850315,365637392256,G2600350,1489787977.15,1.0019646,0,0,0,766.00006,766,766,2.7403229e-12,0,0,0
G1850315,365637392256,G2600350,1489787977.15,1090284416,2.281352,1.6100389,1.5144892,766.00006,766,766,.0029818735,.0029782662,.0021018784,.0019771399
G1850315,365637392256,G2600370,1488125435.59,.94384623,0,0,0,766.00006,766,766,2.5813722e-12,0,0,0
G1850315,365637392256,G2600370,1488125435.59,346500736,.72693217,.87567949,1.0143031,766.00006,766,766,.00094766222,.00094899751,.0011431847,.0013241555
G1850315,365637392256,G2600390,1459111690.19,.54528093,0,0,0,766.00006,766,766,1.4913161e-12,0,0,0
G1850315,365637392256,G2600390,1459111690.19,347885312,.72902709,.26497504,.22932149,766.00006,766,766,.00095144892,.00095173239,.00034592042,.00029937533
G1850315,365637392256,G2600410,3055104985.64,.21015646,0,0,0,766.00006,766,766,5.7476739e-13,0,0,0
G1850315,365637392256,G2600410,3055104985.64,3055105024,6.3957462,3.6970329,4.3004379,766.00006,766,766,.0083555598,.0083495378,.0048264139,.0056141489
G1850315,365637392256,G2600410,3055104985.64,2.3923359,0,0,0,766.00006,766,766,6.5429190e-12,0,0,0
G1850315,365637392256,G2600410,3055104985.64,.72450781,0,0,0,766.00006,766,766,1.9814927e-12,0,0,0
G1850315,365637392256,G2600430,2012670146.5,2012670208,4.2212343,1.910344,1.8025318,766.00006,766,766,.0055045523,.0055107493,.0024939217,.0023531746
G1850315,365637392256,G2600450,1499647306.06,1121262464,2.3483889,2.8289242,3.0038702,766.00006,766,766,.0030665968,.0030657817,.0036931124,.0039215018
G1850315,365637392256,G2600470,1251712294.79,1251712256,2.6123469,2.6800334,2.9953675,766.00006,766,766,.0034233704,.0034103743,.0034987382,.0039104014
G1850315,365637392256,G2600530,2963036524.62,2963036416,6.2155843,5.312119,3.9889586,766.00006,766,766,.0081037562,.0081143389,.0069348812,.0052075176
G1850315,365637392256,G2600530,2963036524.62,5.6697879,0,0,0,766.00006,766,766,1.5506587e-11,0,0,0
G1850315,365637392256,G2600550,1269592058.12,1269592064,2.6563399,2.8793955,3.0606558,766.00006,766,766,.0034722709,.0034678064,.0037590018,.0039956341
G1850315,365637392256,G2600570,1480443054.17,335322816,.70388818,.84792018,.96972007,766.00006,766,766,.00091709115,.00091891398,.0011069454,.0012659531
G1850315,365637392256,G2600590,1572476045.97,389692128,.80863345,.9740988,.92745727,766.00006,766,766,.0010657886,.0010556572,.0012716694,.0012107798
G1850315,365637392256,G2600610,2697782603.27,2697782528,5.6541495,6.1499448,6.0420218,766.00006,766,766,.0073783007,.0073813954,.0080286488,.0078877565
G1850315,365637392256,G2600610,2697782603.27,.021476785,0,0,0,766.00006,766,766,5.8737933e-14,0,0,0
G1850315,365637392256,G2600670,1502778237.55,.94384623,0,0,0,766.00006,766,766,2.5813722e-12,0,0,0
G1850315,365637392256,G2600670,1502778237.55,1502778240,3.144453,3.7727401,4.2584438,766.00006,766,766,.0041100234,.0041050296,.0049252482,.0055593261
G1850315,365637392256,G2600710,3136449240.23,3136449280,6.5612435,7.1871328,5.0518208,766.00006,766,766,.0085780323,.0085655916,.0093826801,.0065950663
G1850315,365637392256,G2600730,1496348513.71,1091395840,2.2876368,2.7204106,2.8829052,766.00006,766,766,.0029849131,.0029864707,.0035514499,.003763584
G1850315,365637392256,G2600770,1502648419.08,1502648448,3.144453,3.4244871,3.6543829,766.00006,766,766,.0041096685,.0041050296,.0044706096,.0047707348
G1850315,365637392256,G2600770,1502648419.08,1.0323598,0,0,0,766.00006,766,766,2.8234526e-12,0,0,0
G1850315,365637392256,G2600790,1478242089.99,1478242048,3.0962701,3.2604549,3.0143619,766.00006,766,766,.0040429183,.0040421276,.0042564687,.0039351983
G1850315,365637392256,G2600810,2258916184.76,.24830906,0,0,0,766.00006,766,766,6.7911285e-13,0,0,0
G1850315,365637392256,G2600810,2258916184.76,1.5962557,0,0,0,766.00006,766,766,4.3656797e-12,0,0,0
G1850315,365637392256,G2600810,2258916184.76,2258916096,4.7344861,5.6174712,6.3500357,766.00006,766,766,.0061780228,.0061807907,.0073335133,.0082898634
G1850315,365637392256,G2600830,1457918695.86,1457918720,3.0459924,2.0768998,2.2250991,766.00006,766,766,.0039873347,.0039764908,.0027113573,.0029048291
G1850315,365637392256,G2600850,1488200780.51,1488200832,3.1193142,3.6087079,3.6488507,766.00006,766,766,.0040701549,.0040722112,.0047111069,.0047635124
G1850315,365637392256,G2600890,973637319.83,973637312,2.0446277,1.562091,1.8081179,766.00006,766,766,.0026628494,.0026692266,.0020392833,.0023604671
G1850315,365637392256,G2600950,2401652015.48,2401651968,5.0214882,3.8711593,4.4016275,766.00006,766,766,.0065683983,.0065554669,.005053733,.00574625
G1850315,365637392256,G2600970,2752863090.31,2029288064,4.2589426,3.4598172,4.0747252,766.00006,766,766,.0055500013,.0055599767,.0045167324,.0053194845
G1850315,365637392256,G2601010,1442674190.97,1442674176,3.0208535,2.4655297,2.8033037,766.00006,766,766,.0039456417,.0039436729,.0032187072,.0036596654
G1850315,365637392256,G2601030,4844416163.64,4844416000,10.151912,10.157377,8.6411362,766.00006,766,766,.013249236,.013253148,.013260284,.011280857
G1850315,365637392256,G2601030,4844416163.64,.72450781,0,0,0,766.00006,766,766,1.9814927e-12,0,0,0
G1850315,365637392256,G2601050,1321052777.45,1321052800,2.7610853,3.0232391,3.6378028,766.00006,766,766,.0036130133,.0036045497,.0039467872,.0047490899
G1850315,365637392256,G2601070,1479136686.09,1479136640,3.0962701,3.5960901,3.5275161,766.00006,766,766,.0040453649,.0040421276,.0046946346,.0046051126
G1850315,365637392256,G2601090,2723903593.57,2723903488,5.7274714,4.2067943,4.7807817,766.00006,766,766,.0074497401,.0074771158,.0054918984,.0062412294
G1850315,365637392256,G2601130,1486172985.52,.23973721,0,0,0,766.00006,766,766,6.5566931e-13,0,0,0
G1850315,365637392256,G2601130,1486172985.52,1486172928,3.1109345,3.2276485,2.7880282,766.00006,766,766,.0040646088,.0040612719,.0042136405,.0036397236
G1850315,365637392256,G2601170,1867320809.42,1867320832,3.9174731,4.658514,4.9626832,766.00006,766,766,.0051070293,.005114194,.0060816109,.0064786989
G1850315,365637392256,G2601210,1365427884.48,1365427840,2.857451,2.8163064,3.4307849,766.00006,766,766,.003734377,.0037303534,.0036766401,.0044788313
G1850315,365637392256,G2601230,2230974445.96,.19713664,0,0,0,766.00006,766,766,5.3915889e-13,0,0,0
G1850315,365637392256,G2601230,2230974445.96,2230974464,4.671639,5.2995009,5.6705332,766.00006,766,766,.0061016036,.0060987449,.0069184084,.0074027847
G1850315,365637392256,G2601230,2230974445.96,1.5962557,0,0,0,766.00006,766,766,4.3656797e-12,0,0,0
G1850315,365637392256,G2601270,1415603760.27,1415603712,2.9705758,3.4017749,3.9171259,766.00006,766,766,.0038716055,.003878036,.0044409595,.0051137414
G1850315,365637392256,G2601270,1415603760.27,.19713664,0,0,0,766.00006,766,766,5.3915889e-13,0,0,0
G1850315,365637392256,G2601310,3441416267.28,5.6697879,0,0,0,766.00006,766,766,1.5506587e-11,0,0,0
G1850315,365637392256,G2601310,3441416267.28,3441416192,7.2106643,7.8836389,7.3355207,766.00006,766,766,.0094121015,.0094133988,.010291956,.0095763979
G1850315,365637392256,G2601330,1484316864.14,1.0019646,0,0,0,766.00006,766,766,2.7403229e-12,0,0,0
G1850315,365637392256,G2601330,1484316864.14,1484316800,3.1109345,3.5658071,3.1627245,766.00006,766,766,.0040595322,.0040612719,.0046551009,.0041288831
G1850315,365637392256,G2601370,1362269260.6,263502080,.55305499,.6561287,.52185583,766.00006,766,766,.00072066503,.00072200387,.0008565649,.00068127393
G1850315,365637392256,G2601390,1495355672.62,1495355648,3.1214089,3.6945093,4.5661702,766.00006,766,766,.0040897229,.004074946,.0048231194,.0059610577
G1850315,365637392256,G2601430,1501772333.35,365372832,.76464045,.46938437,.42322546,766.00006,766,766,.00099927641,.00099822506,.00061277335,.00055251364
G1850315,365637392256,G2601430,1501772333.35,.54528093,0,0,0,766.00006,766,766,1.4913161e-12,0,0,0
G1850315,365637392256,G2601430,1501772333.35,.23973721,0,0,0,766.00006,766,766,6.5566931e-13,0,0,0
G1850315,365637392256,G2601490,1349775008.76,1349774976,2.8302171,3.3285913,3.6238914,766.00006,766,766,.0036915671,.0036948002,.0043454194,.0047309287
G1850315,365637392256,G2601530,3163784852.93,3163784960,6.6282806,3.0055742,3.5431392,766.00006,766,766,.0086527942,.0086531071,.0039237263,.0046255081
G1850315,365637392256,G2601530,3163784852.93,2.3923359,0,0,0,766.00006,766,766,6.5429190e-12,0,0,0
G1850315,365637392256,G2601590,1613934709.74,1613934720,3.3790824,3.9847202,4.6630297,766.00006,766,766,.0044140308,.0044113346,.0052019847,.0060875062
G1850315,365637392256,G2601650,1491403476.58,1491403520,3.1235039,3.5355244,3.150624,766.00006,766,766,.0040789139,.0040776809,.0046155672,.004113086
G1850315,365637392256,G2700010,5168394488.71,1.2682036,0,0,0,766.00006,766,766,3.4684736e-12,0,0,0
G1850315,365637392256,G2700010,5168394488.71,3770277120,7.9166474,5.4382977,4.5473857,766.00006,766,766,.01031152,.010335048,.0070996056,.0059365351
G1850315,365637392256,G2700030,1155781018.56,1155780992,2.4217105,2.404964,2.5538857,766.00006,766,766,.0031610033,.0031615016,.0031396397,.0033340545
G1850315,365637392256,G2700070,7913949777.43,1971671040,4.1500077,2.6068499,2.1159296,766.00006,766,766,.005392422,.0054177642,.0034031982,.0027623102
G1850315,365637392256,G2700090,1069645289.14,1069645312,2.2499282,2.669939,2.4621136,766.00006,766,766,.0029254265,.0029372429,.0034855602,.0032142475
G1850315,365637392256,G2700090,1069645289.14,.54835582,0,0,0,766.00006,766,766,1.4997258e-12,0,0,0
G1850315,365637392256,G2700170,2266807902.73,2266807808,4.7282014,4.6660848,4.1632199,766.00006,766,766,.0061996062,.0061725862,.0060914946,.0054350127
G1850315,365637392256,G2700250,1146024109.92,1146024064,2.4028563,2.6270385,2.7784648,766.00006,766,766,.0031343186,.0031368879,.0034295542,.0036272386
G1850315,365637392256,G2700310,4159503415.78,4159503360,8.7085218,6.6647534,4.6159897,766.00006,766,766,.011376034,.011368827,.0087007228,.0060260962
G1850315,365637392256,G2700350,2994797940.68,1423303040,2.9831452,3.0030506,2.5471811,766.00006,766,766,.0038926627,.0038944453,.0039204317,.0033253017
G1850315,365637392256,G2700370,1518576266.24,1.6174783,0,0,0,766.00006,766,766,4.4237222e-12,0,0,0
G1850315,365637392256,G2700530,1570512004.05,36778524,.071226783,.085801445,.093260951,766.00006,766,766,.00010058743,.000092985349,.00011201233,.00012175059
G1850315,365637392256,G2700590,1170330023.46,.1749309,0,0,0,766.00006,766,766,4.7842725e-13,0,0,0
G1850315,365637392256,G2700590,1170330023.46,1170329984,2.4510393,2.6674156,2.74526,766.00006,766,766,.0032007941,.0031997899,.0034822659,.0035838904
G1850315,365637392256,G2700610,7582684452.44,6933249024,14.563782,12.933307,10.144834,766.00006,766,766,.018962089,.019012768,.016884213,.013243908
G1850315,365637392256,G2700650,1381434722.75,1381434752,2.8930643,3.2326956,3.0585632,766.00006,766,766,.003778155,.003776846,.0042202291,.0039929026
G1850315,365637392256,G2700650,1381434722.75,1.2682036,0,0,0,766.00006,766,766,3.4684736e-12,0,0,0
G1850315,365637392256,G2700650,1381434722.75,.065328032,0,0,0,766.00006,766,766,1.7866890e-13,0,0,0
G1850315,365637392256,G2700710,8169434421.11,8169434624,17.081858,9.0470057,7.7501884,766.00006,766,766,.022342995,.022300074,.011810713,.010117739
G1850315,365637392256,G2700750,5925172560.02,5925172736,12.414409,9.5340548,6.587501,766.00006,766,766,.016205052,.016206799,.012446547,.0085998708
G1850315,365637392256,G2700770,4597260549.45,878231552,1.8518963,.93876874,.86243755,766.00006,766,766,.0024019193,.0024176189,.0012255467,.0011258976
G1850315,365637392256,G2700950,1765723660.33,.065328032,0,0,0,766.00006,766,766,1.7866890e-13,0,0,0
G1850315,365637392256,G2700950,1765723660.33,1765723648,3.6639895,3.0030506,2.720129,766.00006,766,766,.004829166,.004783276,.0039204317,.0035510822
G1850315,365637392256,G2700970,2987024983.61,.54835582,0,0,0,766.00006,766,766,1.4997258e-12,0,0,0
G1850315,365637392256,G2700970,2987024983.61,1640236800,3.4377396,3.6692736,3.1740656,766.00006,766,766,.0044859657,.0044879103,.0047901743,.0041436888
G1850315,365637392256,G2701150,3715457775.33,3715457792,7.7783837,8.1486139,7.7511134,766.00006,766,766,.010161592,.010154547,.010637878,.010118947
G1850315,365637392256,G2701230,440640230.145,428909440,.91337872,.99933451,1.0539427,766.00006,766,766,.0011730458,.0011924003,.0013046142,.0013759043
G1850315,365637392256,G2701370,17443270629.5,17443270656,36.547718,31.335194,24.397144,766.00006,766,766,.047706474,.047712423,.040907562,.031850059
G1850315,365637392256,G2701410,1168057743.94,1168057728,2.4468493,2.5513313,2.5797114,766.00006,766,766,.0031945796,.00319432,.0033307197,.0033677695
G1850315,365637392256,G2701410,1168057743.94,.1749309,0,0,0,766.00006,766,766,4.7842725e-13,0,0,0
G1850315,365637392256,G2701630,1095970429.95,1095970432,2.2981112,2.5286191,2.6311238,766.00006,766,766,.0029974245,.0030001448,.0033010694,.0034348874
G1850315,365637392256,G2701630,1095970429.95,1.6174783,0,0,0,766.00006,766,766,4.4237222e-12,0,0,0
G1850315,365637392256,G3900390,1072729775.2,126020232,.26395807,.31797007,.35657474,766.00006,766,766,.00034465903,.00034459276,.00041510453,.00046550226
G1850315,365637392256,G3901250,1084936208.44,164998176,.34356448,.4138658,.48498029,766.00006,766,766,.00045126176,.00044851756,.0005402948,.00063313352
G1850315,365637392256,G3901610,1063150684.41,125362680,.26814789,.32301721,.36433771,766.00006,766,766,.00034286067,.00035006247,.00042169349,.00047563671
G1850315,365637392256,G3901710,1095695047.02,225804192,.47554353,.57285082,.60258466,766.00006,766,766,.0006175632,.00062081398,.00074784702,.00078666402
G1850315,365637392256,G5500010,1783222617.11,.72475988,0,0,0,766.00006,766,766,1.9821820e-12,0,0,0
G1850315,365637392256,G5500010,1783222617.11,1783222656,3.7289314,4.0881867,4.1062174,766.00006,766,766,.0048770248,.0048680562,.0053370586,.0053605973
G1850315,365637392256,G5500010,1783222617.11,3.1693795,0,0,0,766.00006,766,766,8.6680949e-12,0,0,0
G1850315,365637392256,G5500030,2729934957.62,.45757812,0,0,0,766.00006,766,766,1.2514533e-12,0,0,0
G1850315,365637392256,G5500030,2729934957.62,1.3035804,0,0,0,766.00006,766,766,3.5652273e-12,0,0,0
G1850315,365637392256,G5500030,2729934957.62,2729934848,5.6981425,4.5575709,4.1504436,766.00006,766,766,.0074662352,.0074388278,.0059498316,.0054183337
G1850315,365637392256,G5500050,2305106414.3,2305106432,4.8308516,5.6326127,4.9538841,766.00006,766,766,.0063043511,.0063065942,.0073532802,.0064672115
G1850315,365637392256,G5500070,3913689243.54,.89245379,0,0,0,766.00006,766,766,2.4408164e-12,0,0,0
G1850315,365637392256,G5500070,3913689243.54,3913689344,8.2057447,7.2174158,6.5446863,766.00006,766,766,.010703744,.01071246,.0094222138,.0085439766
G1850315,365637392256,G5500070,3913689243.54,1.3035804,0,0,0,766.00006,766,766,3.5652273e-12,0,0,0
G1850315,365637392256,G5500090,1384737954.76,1384737920,2.9035389,3.3588743,3.9289443,766.00006,766,766,.003787189,.0037905206,.0043849535,.0051291701
G1850315,365637392256,G5500090,1384737954.76,.59888649,0,0,0,766.00006,766,766,1.6379246e-12,0,0,0
G1850315,365637392256,G5500090,1384737954.76,.0854614,0,0,0,766.00006,766,766,2.3373266e-13,0,0,0
G1850315,365637392256,G5500110,1837786170.14,1837786112,3.8420565,4.2900724,4.3630619,766.00006,766,766,.0050262534,.0050157392,.0056006168,.0056959032
G1850315,365637392256,G5500130,2280137684.6,2.4557309,0,0,0,766.00006,766,766,6.7163016e-12,0,0,0
G1850315,365637392256,G5500130,2280137684.6,2280137728,4.7931433,4.8074045,4.8164439,766.00006,766,766,.0062360629,.0062573669,.0062759849,.0062877857
G1850315,365637392256,G5500150,1028280595.39,1028280576,2.1577525,1.910344,2.0499637,766.00006,766,766,.0028122959,.002816909,.0024939217,.0026761929
G1850315,365637392256,G5500170,2696970806.93,2696970752,5.6415801,6.4805326,6.2182751,766.00006,766,766,.0073760804,.0073649865,.0084602255,.0081178527
G1850315,365637392256,G5500190,3157359829.06,3157359872,6.6052365,7.8281202,7.0394979,766.00006,766,766,.008635221,.0086230235,.010219478,.0091899447
G1850315,365637392256,G5500210,2060843297.63,.72868454,0,0,0,766.00006,766,766,1.9929158e-12,0,0,0
G1850315,365637392256,G5500210,2060843297.63,.47007278,0,0,0,766.00006,766,766,1.2856256e-12,0,0,0
